State,District,Year,Black pepper,,,Coconut,,,Sugarcane,,,Tobacco,,,Dry chillies,,,Onion,,,Arecanut,,,Banana,,,Coriander,,,Potato,,,Sweet potato,,,Turmeric,,,Bhindi,,,Brinjal,,,Citrus Fruit,,,Cucumber,,,Grapes,,,Mango,,,Orange,,,Other Fresh Fruits,,,Other Vegetables,,,Papaya,,,Pome Fruit,,,Tomato,,,Sunflower,,,Cashewnut,,,Tapioca,,,Cabbage,,,Peas (vegetable),,,Bottle Gourd,,,Ginger,,,Sannhamp,,,Garlic,,
,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,,Whole Year,,
,,,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Nuts),Yield (Nuts/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Andhra Pradesh,1. Alluri sitharama raju,2022 - 2023,382,235,0.62,23,421000,18304.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. Anakapalli,2022 - 2023,,,,7593,100425000,13226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3. Anantapur,1998 - 1999,,,,,,,700,65900,94.14,100,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1999 - 2000,,,,,,,884,83126,94.03,,,,5199,5759,1.11,1770,32364,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000 - 2001,,,,908,3896970,4291.82,284,25395,89.42,89,114,1.28,,,,,,,252,696,2.76,769,11693,15.21,8953,2266,0.25,4,34,8.5,28,379,13.54,39,272,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2001 - 2002,,,,851,3053700,3588.37,490,42470,86.67,111,111,1,,,,,,,257,430,1.67,1582,462,0.29,4741,1119,0.24,,,,31,411,13.26,8,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2002 - 2003,,,,869,3691149,4247.58,329,22481,68.33,51,90,1.76,,,,,,,263,379,1.44,19,1006,52.95,3914,481,0.12,2,17,8.5,50,540,10.8,,,,126,938,7.44,1026,10162,9.9,788,4000,5.08,18,0,0,111,2075,18.69,3968,26176,6.6,13767,112541,8.17,2418,1552,0.64,1767,0,0,1544,201409,130.45,1207,62789,52.02,3356,16627,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2003 - 2004,,,,839,3285828,3916.36,454,32386,71.33,20,25,1.25,,,,,,,266,189,0.71,36,1302,36.17,5646,610,0.11,,,,30,217,7.23,,,,101,873,8.64,1129,19414,17.2,706,11959,16.94,51,0,0,118,2048,17.36,3935,58337,14.83,13441,224640,16.71,3241,3586,1.11,1783,0,0,1381,60038,43.47,1466,83767,57.14,2827,17509,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2004 - 2005,,,,837,6413350,7662.31,400,34072,85.18,49,53,1.08,,,,,,,,,,324,16897,52.15,2439,290,0.12,2,20,10,33,68,2.06,4,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2005 - 2006,,,,836,3358992,4017.93,227,20612,90.8,1,1,1,,,,,,,268,214,0.8,303,16231,53.57,2962,900,0.3,,,,23,121,5.26,2,15,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48677,8401,0.17,,,,,,,,,,,,,,,,,,,,,,,,
,,2006 - 2007,,,,790,6404076,8106.43,339,30937,91.26,,,,,,,,,,217,150,0.69,289,14141,48.93,1389,385,0.28,,,,25,137,5.48,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60751,23561,0.39,,,,,,,,,,,,,,,,,,,,,,,,
,,2008 - 2009,,,,786,7141464,9085.83,131,12305,93.93,99,158,1.6,,,,,,,325,232,0.71,3603,160939,44.67,3766,1288,0.34,,,,,,,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42268,26305,0.62,,,,,,,,,,,,,,,,,,,,,,,,
,,2009 - 2010,,,,725,4247685,5858.88,112,9968,89,700,1179,1.68,,,,,,,356,169,0.47,5010,265981,53.09,4470,1797,0.4,,,,13,77,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55286,33503,0.61,,,,,,,,,,,,,,,,,,,,,,,,
,,2010 - 2011,,,,786,6856000,8722.65,235,20981,89.28,174,282,1.62,,,,,,,409,182,0.44,4416,223825,50.69,5323,3604,0.68,21,236,11.24,4,51,12.75,13,102,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17615,14072,0.8,,,,,,,,,,,,,,,,,,,,,,,,
,,2011 - 2012,,,,895,7165320,8005.94,410,39186,95.58,140,226,1.61,,,,,,,541,267,0.49,8000,505176,63.15,2399,1327,0.55,18,181,10.06,2,26,13,321,2645,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13277,12094,0.91,,,,,,,,,,,,,,,,,,,,,,,,
,,2012 - 2013,,,,646,5571000,8623.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2013 - 2014,,,,552,3969000,7190.22,281,26505,94.32,,,,,,,,,,,,,8661,483881,55.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2014 - 2015,,,,687,5600000,8151.38,30,2456,81.87,,,,,,,,,,,,,7634,423885,55.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2015 - 2016,,,,699,5600000,8011.44,77,6359,82.58,,,,,,,,,,,,,8681,539507,62.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2016 - 2017,,,,347,4800000,13832.85,95,9500,100,,,,,,,,,,,,,8389,570418,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2017 - 2018,,,,556,8600000,15467.63,86,8981,104.43,,,,,,,,,,,,,7310,919548,125.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2018 - 2019,,,,448,7700000,17187.5,,,,,,,,,,,,,,,,8835,939960,106.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2019 - 2020,5,5,1,358,6588000,18402.23,,,,,,,,,,,,,,,,15116,906960,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020 - 2021,,,,417,7298000,17501.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021 - 2022,,,,422,7749000,18362.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022 - 2023,,,,122,2235000,18319.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4. Annamayya,2022 - 2023,,,,265,4855000,18320.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5. Bapatla,2022 - 2023,,,,72,1319000,18319.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6. Chittoor,1998 - 1999,,,,,,,34500,3377000,97.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1999 - 2000,,,,,,,44929,4097998,91.21,17,17,1,3370,4968,1.47,548,8149,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000 - 2001,,,,4011,17215660,4292.11,40539,3697441,91.21,14,13,0.93,,,,,,,,,,953,19033,19.97,60,19,0.32,957,8177,8.54,163,2203,13.52,89,620,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,27,0.21,1,8,8,,,,,,,,,,,,,,,,,,
,,2001 - 2002,,,,4133,14827800,3587.66,38789,3337250,86.04,33,38,1.15,,,,,,,,,,1005,7156,7.12,51,18,0.35,1024,9447,9.23,188,2495,13.27,69,341,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,34,0.27,,,,,,,,,,,,,,,,,,,,,
,,2002 - 2003,,,,4296,17209269,4005.88,39436,2684685,68.08,66,107,1.62,,,,,,,,,,960,50841,52.96,86,24,0.28,1126,9776,8.68,160,1739,10.87,76,247,3.25,340,2533,7.45,1784,18027,10.1,232,1172,5.05,8,0,0,36,673,18.69,47834,335015,7,4,39,9.75,114,153,1.34,918,0,0,39,5087,130.44,66,3411,51.68,16838,139087,8.26,,,,121,15,0.12,,,,4,0,0,1,0,0,,,,,,,,,,,,
,,2003 - 2004,,,,4294,16827552,3918.85,26845,1881888,70.1,2,3,1.5,,,,,,,,,,587,21222,36.15,119,31,0.26,1291,12045,9.33,177,1280,7.23,60,417,6.95,382,3041,7.96,1664,18271,10.98,221,3750,16.97,1,0,0,32,555,17.34,48572,234579,4.83,6,96,16,459,149,0.32,686,0,0,17,1544,90.82,69,3933,57,19636,180151,9.17,,,,124,33,0.27,,,,73,0,0,,,,,,,,,,,,,,,
,,2004 - 2005,,,,4165,31934060,7667.24,21928,1865393,85.07,4,4,1,,,,,,,,,,586,30560,52.15,125,30,0.24,1892,18727,9.9,211,434,2.06,88,794,9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,25,0.21,,,,,,,,,,,,,,,,,,,,,
,,2005 - 2006,,,,3914,15729168,4018.69,22453,1972429,87.85,7,7,1,,,,,,,,,,468,25070,53.57,110,49,0.45,1312,12841,9.79,249,1102,4.43,52,394,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445,1436,0.59,119,32,0.27,,,,,,,,,,,,,,,,,,,,,
,,2006 - 2007,,,,4307,34924554,8108.79,37965,3496956,92.11,114,134,1.18,,,,,,,,,,556,27205,48.93,155,52,0.34,1429,12086,8.46,246,1351,5.49,81,635,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5492,3852,0.7,117,31,0.26,,,,,,,,,,,,,,,,,,,,,
,,2007 - 2008,,,,,,,30000,2819000,93.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2008 - 2009,,,,3915,35594856,9091.92,26916,2263880,84.11,225,359,1.6,,,,,,,,,,708,22390,31.62,102,42,0.41,1374,12392,9.02,110,628,5.71,64,646,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,2015,0.63,90,26,0.29,3,37,12.33,,,,,,,,,,,,,,,,,,
,,2009 - 2010,,,,3893,22798170,5856.2,27193,2261081,83.15,301,508,1.69,,,,,,,,,,769,40826,53.09,125,64,0.51,1402,12099,8.63,226,1332,5.89,32,387,12.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280,2647,0.81,98,29,0.3,10,131,13.1,,,,,,,,,,,,,,,,,,
,,2010 - 2011,,,,3837,33444000,8716.18,27719,2311342,83.38,130,229,1.76,,,,,,,,,,923,46782,50.68,113,77,0.68,1138,10817,9.51,239,3062,12.81,47,369,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,578,0.55,100,24,0.24,15,99,6.6,,,,,,,,,,,,,,,,,,
,,2011 - 2012,,,,3663,29376960,8019.92,28405,2577106,90.73,51,82,1.61,,,,,,,,,,886,55948,63.15,74,43,0.58,1151,15206,13.21,288,3490,12.12,31,255,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,927,0.69,76,19,0.25,10,100,10,,,,,,,,,,,,,,,,,,
,,2012 - 2013,,,,3351,28899000,8623.99,28000,2492000,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2013 - 2014,,,,2760,19847000,7190.94,28152,2562925,91.04,,,,,,,,,,,,,910,50203,55.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2014 - 2015,,,,3465,41600000,12005.77,26147,2066986,79.05,,,,,,,,,,,,,911,49174,53.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2015 - 2016,,,,3465,46800000,13506.49,20831,1682300,80.76,,,,,,,,,,,,,839,54301,64.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2016 - 2017,,,,3465,47800000,13795.09,18214,1599699,87.83,,,,,,,,,,,,,720,50139,69.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2017 - 2018,,,,2752,38700000,14062.5,18177,1737420,95.58,,,,,,,,,,,,,684,136380,199.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2018 - 2019,,,,2501,45500000,18192.72,,,,,,,,,,,,,,,,568,143040,251.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2019 - 2020,,,,2360,21606000,9155.08,,,,,,,,,,,,,,,,2384,143040,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020 - 2021,,,,1996,26698000,13375.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021 - 2022,,,,1972,26383000,13378.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022 - 2023,,,,1568,28727000,18320.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7. East godavari,1998 - 1999,,,,,,,16400,1254900,76.52,7000,15900,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1999 - 2000,,,,,,,15657,1425465,91.04,8877,10182,1.15,1825,3246,1.78,252,4118,16.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000 - 2001,,,,48237,588584535,12201.93,14772,1313615,88.93,5654,9185,1.62,,,,,,,6,17,2.83,11043,124386,11.26,121,90,0.74,,,,60,811,13.52,282,1266,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33588,4608,0.14,20435,159148,7.79,,,,,,,,,,,,,,,,,,
,,2001 - 2002,,,,48515,629772990,12981,14255,1282665,89.98,9071,14429,1.59,,,,,,,7,12,1.71,10258,122822,11.97,32,25,0.78,,,,60,797,13.28,239,1033,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34634,5151,0.15,16781,140038,8.35,,,,,,,,,,,,,,,,,,
,,2002 - 2003,,,,49479,685943720,13863.33,15425,1269570,82.31,4577,12632,2.76,,,,,,,7,10,1.43,7949,116270,14.63,30,17,0.57,,,,75,810,10.8,265,1421,5.36,717,13947,19.45,1889,21378,11.32,852,3785,4.44,35,0,0,,,,18957,92583,4.88,975,17315,17.76,224,962,4.29,3142,0,0,11,1435,130.45,391,5887,15.06,681,4557,6.69,,,,34227,975,0.03,12264,74651,6.09,116,0,0,,,,44,0,0,,,,,,,,,
,,2003 - 2004,,,,48854,683171460,13983.94,16285,1397774,85.83,6672,20151,3.02,,,,,,,6,4,0.67,9547,67488,7.07,51,39,0.76,,,,53,383,7.23,222,1370,6.17,1060,11486,10.84,2783,66647,23.95,896,4738,5.29,32,0,0,,,,19181,47363,2.47,1015,15401,15.17,257,1106,4.3,3205,0,0,31,2815,90.81,361,4373,12.11,738,7088,9.6,,,,34019,3304,0.1,18768,117826,6.28,99,0,0,,,,116,0,0,,,,,,,,,
,,2004 - 2005,,,,49381,674125653,13651.52,15965,1356801,84.99,4881,6777,1.39,,,,,,,,,,10324,96684,9.36,22,14,0.64,,,,60,549,9.15,416,3363,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33657,2902,0.09,19300,142087,7.36,,,,,,,,,,,,,,,,,,
,,2005 - 2006,,,,49692,369060890,7426.97,18422,1465857,79.57,7970,14449,1.81,,,,,,,6,5,0.83,15432,215971,14,15,11,0.73,,,,53,514,9.7,410,2571,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,622,1.09,33257,5280,0.16,14660,122382,8.35,,,,,,,,,,7,19,2.71,,,,,,
,,2006 - 2007,,,,49592,613037376,12361.62,18911,1683779,89.04,7116,13194,1.85,,,,,,,19,13,0.68,16772,295690,17.63,38,21,0.55,,,,48,517,10.77,289,1699,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,268,0.77,31774,7660,0.24,19176,205260,10.7,,,,,,,,,,7,20,2.86,,,,,,
,,2007 - 2008,,,,,,,17000,1488000,87.53,7000,7000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2008 - 2009,,,,50214,492936570,9816.72,13592,1159182,85.28,8227,32814,3.99,,,,,,,20,19,0.95,15363,291774,18.99,,,,,,,83,1129,13.6,267,1835,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,330,1.01,33248,6982,0.21,16210,205202,12.66,,,,,,,,,,8,25,3.13,,,,,,
,,2009 - 2010,,,,50247,527381820,10495.79,10879,1017609,93.54,8990,18802,2.09,,,,,,,20,19,0.95,16159,354092,21.91,8,8,1,,,,60,771,12.85,165,1029,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,1399,0.97,33459,9737,0.29,10765,144412,13.41,,,,,,,,,,,,,,,,,,
,,2010 - 2011,,,,50789,603358000,11879.7,13051,1086471,83.25,4804,11761,2.45,,,,,,,,,,14357,392291,27.32,,,,,,,49,627,12.8,339,2070,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,446,1.24,34581,6120,0.18,12391,82090,6.62,,,,,,,,,,,,,,,,,,
,,2011 - 2012,,,,50741,719961050,14188.94,12618,1069560,84.76,4538,12728,2.8,,,,,,,20,8,0.4,13620,302514,22.21,,,,,,,35,450,12.86,296,2222,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,365,1.06,33233,6329,0.19,12439,124228,9.99,,,,,,,,,,,,,,,,,,
,,2012 - 2013,,,,49516,729965000,14742,14000,1111000,79.36,5000,15000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2013 - 2014,,,,49114,720895000,14677.99,13857,1165341,84.1,,,,,,,,,,,,,12427,153871,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,0,,,
,,2014 - 2015,,,,46865,715300000,15262.99,12405,1056420,85.16,,,,,,,,,,,,,13400,234889,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2015 - 2016,,,,50490,737154000,14600,11647,1037710,89.1,,,,,,,,,,,,,13280,305918,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
